record_id,category,ground_truth,ml_prediction,br_prediction,outcome
813,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
814,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
815,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
817,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
818,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
819,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
821,NORMAL,0,0,1,BR_ONLY
825,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
828,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
830,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
831,NORMAL,0,0,1,BR_ONLY
832,NORMAL,0,1,1,BOTH_DETECTED
833,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
834,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
835,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
838,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
839,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
840,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
841,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
842,NORMAL,0,1,1,BOTH_DETECTED
843,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
844,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
846,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
847,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
848,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
850,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
851,NORMAL,0,0,1,BR_ONLY
852,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
853,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
854,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
855,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
856,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
857,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
858,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
860,NORMAL,0,0,1,BR_ONLY
861,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
862,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
863,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
864,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
869,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
870,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
871,NORMAL,0,1,1,BOTH_DETECTED
872,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
873,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
874,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
875,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
876,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
877,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
878,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
880,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
881,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
882,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
885,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
886,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
887,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
888,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
889,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
890,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
891,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
895,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
897,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
898,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
903,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
905,NORMAL,0,0,1,BR_ONLY
906,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
908,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
909,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
910,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
911,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
912,NORMAL,0,1,1,BOTH_DETECTED
913,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
915,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
919,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
920,NORMAL,0,0,1,BR_ONLY
921,NORMAL,0,0,1,BR_ONLY
923,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
926,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
927,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
928,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
929,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
930,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
931,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
932,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
933,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
934,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
937,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
939,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
940,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
943,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
944,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
945,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
949,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
951,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
952,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
953,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
954,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
955,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
956,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
957,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
958,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
960,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
961,NORMAL,0,0,1,BR_ONLY
962,NORMAL,0,0,1,BR_ONLY
964,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
965,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
966,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
967,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
968,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
969,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
970,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
971,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
972,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
976,NORMAL,0,0,1,BR_ONLY
979,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
980,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
981,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
982,NORMAL,0,1,1,BOTH_DETECTED
983,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
984,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
987,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
988,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
990,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
992,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
993,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
996,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
997,NORMAL,0,0,1,BR_ONLY
999,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
